year,sex,age,mortality_rate
1990,Male,63,0.02939772
1990,Female,63,0.02123841
1990,Male,64,0.03217199
1990,Female,64,0.02335468
1990,Male,65,0.03518318
1990,Female,65,0.02566411
1990,Male,66,0.03847948
1990,Female,66,0.02824346
1990,Male,67,0.04212574
1990,Female,67,0.03120313
1990,Male,68,0.04618744
1990,Female,68,0.03464936
1990,Male,69,0.05072224
1990,Female,69,0.03866278
1990,Male,70,0.05577818
1990,Female,70,0.04329365
1990,Male,71,0.06138255
1990,Female,71,0.04852879
1990,Male,72,0.06755328
1990,Female,72,0.05433173
1990,Male,73,0.07429614
1990,Female,73,0.0606514
1990,Male,74,0.08160906
1990,Female,74,0.06744432
1990,Male,75,0.08948488
1990,Female,75,0.07471424
1990,Male,76,0.09792224
1990,Female,76,0.08249082
1990,Male,77,0.10694366
1990,Female,77,0.09084995
1990,Male,78,0.1166096
1990,Female,78,0.0998859
1990,Male,79,0.12705426
1990,Female,79,0.10970172
1990,Male,80,0.13845836
1990,Female,80,0.12040549
1990,Male,81,0.15105785
1990,Female,81,0.13209248
1990,Male,82,0.16506368
1990,Female,82,0.1448352
1990,Male,83,0.18055426
1990,Female,83,0.15864206
1990,Male,84,0.19748143
1990,Female,84,0.17346167
1990,Male,85,0.21553648
1990,Female,85,0.18913932
1990,Male,86,0.23431749
1990,Female,86,0.20549019
1990,Male,87,0.25345313
1990,Female,87,0.2223734
1990,Male,88,0.2726784
1990,Female,88,0.23972499
1990,Male,89,0.29212318
1990,Female,89,0.25771199
1990,Male,90,0.31209464
1990,Female,90,0.276611
1990,Male,91,0.33310523
1990,Female,91,0.29681198
1990,Male,92,0.355641
1990,Female,92,0.31867394
1990,Male,93,0.37980618
1990,Female,93,0.34225534
1990,Male,94,0.40549286
1990,Female,94,0.36743441
1990,Male,95,0.43215614
1990,Female,95,0.39372563
1990,Male,96,0.45911536
1990,Female,96,0.4205136
1990,Male,97,0.48580578
1990,Female,97,0.4472734
1990,Male,98,0.51175758
1990,Female,98,0.4735531
1990,Male,99,0.53690223
1990,Female,99,0.49925923
1990,Male,100,0.58752678
1990,Female,100,0.55413115
1991,Male,0,0.06963027
1991,Female,0,0.05739928
1991,Male,1,0.00811435
1991,Female,1,0.0080132
1991,Male,2,0.00579918
1991,Female,2,0.00548644
1991,Male,3,0.00417656
1991,Female,3,0.0037932
1991,Male,4,0.0030558
1991,Female,4,0.00267544
1991,Male,5,0.00229207
1991,Female,5,0.00194671
1991,Male,6,0.00178007
1991,Female,6,0.0014781
1991,Male,7,0.00144412
1991,Female,7,0.00118227
1991,Male,8,0.00123059
1991,Female,8,0.00100003
1991,Male,9,0.00110575
1991,Female,9,0.00089569
1991,Male,10,0.00104845
1991,Female,10,0.00084663
1991,Male,11,0.00104793
1991,Female,11,0.00084023
1991,Male,12,0.00109884
1991,Female,12,0.00086867
1991,Male,13,0.00120104
1991,Female,13,0.00092715
1991,Male,14,0.00135298
1991,Female,14,0.00101043
1991,Male,15,0.00155014
1991,Female,15,0.0011117
1991,Male,16,0.00177956
1991,Female,16,0.00122122
1991,Male,17,0.00201862
1991,Female,17,0.00132653
1991,Male,18,0.0022432
1991,Female,18,0.00141831
1991,Male,19,0.00242672
1991,Female,19,0.00148966
1991,Male,20,0.00255431
1991,Female,20,0.00154257
1991,Male,21,0.00262069
1991,Female,21,0.00158307
1991,Male,22,0.00263248
1991,Female,22,0.00161895
1991,Male,23,0.0026042
1991,Female,23,0.00165809
1991,Male,24,0.00255362
1991,Female,24,0.00170444
1991,Male,25,0.00249672
1991,Female,25,0.00176027
1991,Male,26,0.00244675
1991,Female,26,0.00182514
1991,Male,27,0.00241448
1991,Female,27,0.00189769
1991,Male,28,0.00240508
1991,Female,28,0.00197704
1991,Male,29,0.00242169
1991,Female,29,0.00206268
1991,Male,30,0.00246373
1991,Female,30,0.00215521
1991,Male,31,0.00252946
1991,Female,31,0.00225585
1991,Male,32,0.00261677
1991,Female,32,0.00236608
1991,Male,33,0.00272339
1991,Female,33,0.00248756
1991,Male,34,0.00284821
1991,Female,34,0.00262158
1991,Male,35,0.00299082
1991,Female,35,0.00276918
1991,Male,36,0.00315187
1991,Female,36,0.00293093
1991,Male,37,0.00333262
1991,Female,37,0.00310709
1991,Male,38,0.00353489
1991,Female,38,0.00329747
1991,Male,39,0.00376104
1991,Female,39,0.00350144
1991,Male,40,0.00401411
1991,Female,40,0.00371798
1991,Male,41,0.00429776
1991,Female,41,0.00394583
1991,Male,42,0.00461603
1991,Female,42,0.00418518
1991,Male,43,0.00497336
1991,Female,43,0.00443758
1991,Male,44,0.00537424
1991,Female,44,0.00470783
1991,Male,45,0.00582337
1991,Female,45,0.00500345
1991,Male,46,0.00632536
1991,Female,46,0.00533314
1991,Male,47,0.00688464
1991,Female,47,0.00570667
1991,Male,48,0.00750505
1991,Female,48,0.00612942
1991,Male,49,0.00818978
1991,Female,49,0.00660247
1991,Male,50,0.00894136
1991,Female,50,0.00712036
1991,Male,51,0.00976141
1991,Female,51,0.007671
1991,Male,52,0.01065315
1991,Female,52,0.00824554
1991,Male,53,0.01162184
1991,Female,53,0.00883944
1991,Male,54,0.0126776
1991,Female,54,0.00946265
1991,Male,55,0.01383658
1991,Female,55,0.01014119
1991,Male,56,0.01511878
1991,Female,56,0.01091
1991,Male,57,0.01654846
1991,Female,57,0.01181393
1991,Male,58,0.01814704
1991,Female,58,0.01288923
1991,Male,59,0.01993089
1991,Female,59,0.01416004
1991,Male,60,0.02190881
1991,Female,60,0.01563283
1991,Male,61,0.02407889
1991,Female,61,0.0172877
1991,Male,62,0.02643955
1991,Female,62,0.01910272
1991,Male,63,0.02899215
1991,Female,63,0.02105881
1991,Male,64,0.03175018
1991,Female,64,0.02316197
1991,Male,65,0.03474662
1991,Female,65,0.02546093
1991,Male,66,0.03802711
1991,Female,66,0.02803021
1991,Male,67,0.04165284
1991,Female,67,0.03097652
1991,Male,68,0.04568638
1991,Female,68,0.03440298
1991,Male,69,0.05018442
1991,Female,69,0.0383887
1991,Male,70,0.05519596
1991,Female,70,0.04298421
1991,Male,71,0.06075237
1991,Female,71,0.04818003
1991,Male,72,0.0668761
1991,Female,72,0.05394447
1991,Male,73,0.07357688
1991,Female,73,0.06023149
1991,Male,74,0.08085467
1991,Female,74,0.06700137
1991,Male,75,0.08869999
1991,Female,75,0.07425789
1991,Male,76,0.09710723
1991,Female,76,0.08202871
1991,Male,77,0.1060928
1991,Female,77,0.09038535
1991,Male,78,0.11571199
1991,Female,78,0.09941768
1991,Male,79,0.12609838
1991,Female,79,0.10922668
1991,Male,80,0.13743541
1991,Female,80,0.11992011
1991,Male,81,0.14996739
1991,Female,81,0.13159657
1991,Male,82,0.16391524
1991,Female,82,0.14433319
1991,Male,83,0.1793663
1991,Female,83,0.15814347
1991,Male,84,0.19627982
1991,Female,84,0.17298108
1991,Male,85,0.21434803
1991,Female,85,0.18869455
1991,Male,86,0.2331659
1991,Female,86,0.20510071
1991,Male,87,0.25235359
1991,Female,87,0.22205702
1991,Male,88,0.27163486
1991,Female,88,0.23949537
1991,Male,89,0.29112951
1991,Female,89,0.25757556
1991,Male,90,0.31113603
1991,Female,90,0.27656613
1991,Male,91,0.33216261
1991,Female,91,0.29685004
1991,Male,92,0.35469379
1991,Female,92,0.31878197
1991,Male,93,0.37883657
1991,Female,93,0.34242467
1991,Male,94,0.40448859
1991,Female,94,0.36766563
1991,Male,95,0.43111418
1991,Female,95,0.39403655
1991,Male,96,0.45804272
1991,Female,96,0.42093976
1991,Male,97,0.48471618
1991,Female,97,0.44785648
1991,Male,98,0.51066894
1991,Female,98,0.47433204
1991,Male,99,0.53583072
1991,Female,99,0.50024938
1991,Male,100,0.58657415
1991,Female,100,0.55535699
1992,Male,0,0.06674874
1992,Female,0,0.05501018
1992,Male,1,0.00761382
1992,Female,1,0.00746793
1992,Male,2,0.00545477
1992,Female,2,0.00513077
1992,Male,3,0.00394085
1992,Female,3,0.00356288
1992,Male,4,0.00289305
1992,Female,4,0.00252505
1992,Male,5,0.0021772
1992,Female,5,0.00184622
1992,Male,6,0.00169618
1992,Female,6,0.00140841
1992,Male,7,0.00137984
1992,Female,7,0.0011313
1992,Male,8,0.00117848
1992,Female,8,0.00096016
1992,Male,9,0.00106087
1992,Female,9,0.00086196
1992,Male,10,0.00100743
1992,Female,10,0.0008158
1992,Male,11,0.00100835
1992,Female,11,0.00081013
1992,Male,12,0.0010589
1992,Female,12,0.00083783
1992,Male,13,0.00115883
1992,Female,13,0.0008945
1992,Male,14,0.00130656
1992,Female,14,0.00097513
1992,Male,15,0.00149805
1992,Female,15,0.00107323
1992,Male,16,0.00172072
1992,Female,16,0.00117933
1992,Male,17,0.00195211
1992,Female,17,0.00128121
1992,Male,18,0.00216715
1992,Female,18,0.00136963
1992,Male,19,0.00233914
1992,Female,19,0.00143783
1992,Male,20,0.00245519
1992,Female,20,0.00148787
1992,Male,21,0.00251228
1992,Female,21,0.00152585
1992,Male,22,0.00251902
1992,Female,22,0.00155953
1992,Male,23,0.00248963
1992,Female,23,0.00159672
1992,Male,24,0.00244
1992,Female,24,0.00164121
1992,Male,25,0.00238535
1992,Female,25,0.00169517
1992,Male,26,0.00233796
1992,Female,26,0.00175808
1992,Male,27,0.00230773
1992,Female,27,0.00182845
1992,Male,28,0.00229962
1992,Female,28,0.00190546
1992,Male,29,0.00231663
1992,Female,29,0.00198856
1992,Male,30,0.00235818
1992,Female,30,0.00207841
1992,Male,31,0.00242265
1992,Female,31,0.00217625
1992,Male,32,0.00250804
1992,Female,32,0.0022836
1992,Male,33,0.00261237
1992,Female,33,0.00240219
1992,Male,34,0.00273474
1992,Female,34,0.0025333
1992,Male,35,0.00287476
1992,Female,35,0.00267792
1992,Male,36,0.00303299
1992,Female,36,0.00283651
1992,Male,37,0.00321056
1992,Female,37,0.00300917
1992,Male,38,0.00340923
1992,Female,38,0.00319569
1992,Male,39,0.00363134
1992,Female,39,0.00339552
1992,Male,40,0.00387999
1992,Female,40,0.00360796
1992,Male,41,0.00415896
1992,Female,41,0.00383222
1992,Male,42,0.00447242
1992,Female,42,0.00406878
1992,Male,43,0.004825
1992,Female,43,0.00431936
1992,Male,44,0.00522125
1992,Female,44,0.00458847
1992,Male,45,0.00566577
1992,Female,45,0.00488308
1992,Male,46,0.00616291
1992,Female,46,0.00521116
1992,Male,47,0.00671679
1992,Female,47,0.00558163
1992,Male,48,0.00733116
1992,Female,48,0.00599942
1992,Male,49,0.00800921
1992,Female,49,0.00646553
1992,Male,50,0.00875368
1992,Female,50,0.00697488
1992,Male,51,0.00956675
1992,Female,51,0.00751635
1992,Male,52,0.01045212
1992,Female,52,0.00808193
1992,Male,53,0.01141547
1992,Female,53,0.00866777
1992,Male,54,0.01246695
1992,Female,54,0.00928365
1992,Male,55,0.01362214
1992,Female,55,0.00995456
1992,Male,56,0.01490009
1992,Female,56,0.01071398
1992,Male,57,0.0163237
1992,Female,57,0.01160478
1992,Male,58,0.0179133
1992,Female,58,0.01266191
1992,Male,59,0.0196847
1992,Female,59,0.0139089
1992,Male,60,0.02164717
1992,Female,60,0.01535261
1992,Male,61,0.02380054
1992,Female,61,0.01697513
1992,Male,62,0.02614499
1992,Female,62,0.01875679
1992,Male,63,0.02868343
1992,Female,63,0.02068063
1992,Male,64,0.03142977
1992,Female,64,0.02275354
1992,Male,65,0.0344157
1992,Female,65,0.02502284
1992,Male,66,0.03768461
1992,Female,66,0.02756043
1992,Male,67,0.04129441
1992,Female,67,0.03046889
1992,Male,68,0.04530511
1992,Female,68,0.03384866
1992,Male,69,0.04977241
1992,Female,69,0.03777727
1992,Male,70,0.05474587
1992,Female,70,0.04230452
1992,Male,71,0.06026022
1992,Female,71,0.04742393
1992,Male,72,0.06634182
1992,Female,72,0.05310796
1992,Male,73,0.07300423
1992,Female,73,0.05931459
1992,Male,74,0.08024974
1992,Female,74,0.06600843
1992,Male,75,0.0880671
1992,Female,75,0.07319408
1992,Male,76,0.09644719
1992,Female,76,0.08089789
1992,Male,77,0.10540108
1992,Female,77,0.08918748
1992,Male,78,0.1149802
1992,Female,78,0.09814823
1992,Male,79,0.12531751
1992,Female,79,0.10787849
1992,Male,80,0.13659744
1992,Female,80,0.1184861
1992,Male,81,0.14906989
1992,Female,81,0.13007456
1992,Male,82,0.16296301
1992,Female,82,0.1427271
1992,Male,83,0.17837221
1992,Female,83,0.15646327
1992,Male,84,0.19526476
1992,Female,84,0.17124165
1992,Male,85,0.21333688
1992,Female,85,0.18690942
1992,Male,86,0.23218456
1992,Female,86,0.20327957
1992,Male,87,0.25142342
1992,Female,87,0.22020377
1992,Male,88,0.27076875
1992,Female,88,0.23760913
1992,Male,89,0.29032849
1992,Female,89,0.25565547
1992,Male,90,0.31038816
1992,Female,90,0.27461306
1992,Male,91,0.33144551
1992,Female,91,0.29487043
1992,Male,92,0.35397817
1992,Female,92,0.3167877
1992,Male,93,0.37809766
1992,Female,93,0.34042824
1992,Male,94,0.40371163
1992,Female,94,0.36567613
1992,Male,95,0.43030296
1992,Female,95,0.39205024
1992,Male,96,0.45722134
1992,Female,96,0.41893891
1992,Male,97,0.48391904
1992,Female,97,0.4458196
1992,Male,98,0.50993443
1992,Female,98,0.47224395
1992,Male,99,0.53518321
1992,Female,99,0.49812229
1992,Male,100,0.58608141
1992,Female,100,0.55344373
1993,Male,0,0.06386447
1993,Female,0,0.05261373
1993,Male,1,0.00715027
1993,Female,1,0.00701449
1993,Male,2,0.00511877
1993,Female,2,0.00478486
1993,Male,3,0.00369288
1993,Female,3,0.00329668
1993,Male,4,0.00270663
1993,Female,4,0.0023182
1993,Male,5,0.00203376
1993,Female,5,0.00168276
1993,Male,6,0.00158239
1993,Female,6,0.00127572
1993,Male,7,0.00128632
1993,Female,7,0.00101981
1993,Male,8,0.00109864
1993,Female,8,0.00086292
1993,Male,9,0.00098988
1993,Female,9,0.00077378
1993,Male,10,0.00094172
1993,Female,10,0.00073263
1993,Male,11,0.00094507
1993,Female,11,0.00072851
1993,Male,12,0.00099568
1993,Female,12,0.00075463
1993,Male,13,0.00109351
1993,Female,13,0.0008068
1993,Male,14,0.00123709
1993,Female,14,0.00088043
1993,Male,15,0.00142242
1993,Female,15,0.00096953
1993,Male,16,0.0016369
1993,Female,16,0.00106554
1993,Male,17,0.00185828
1993,Female,17,0.00115752
1993,Male,18,0.002062
1993,Female,18,0.00123732
1993,Male,19,0.00222238
1993,Female,19,0.00129901
1993,Male,20,0.00232778
1993,Female,20,0.00134453
1993,Male,21,0.00237647
1993,Female,21,0.00137937
1993,Male,22,0.00237777
1993,Female,22,0.00141051
1993,Male,23,0.00234606
1993,Female,23,0.00144498
1993,Male,24,0.00229653
1993,Female,24,0.00148625
1993,Male,25,0.0022434
1993,Female,25,0.00153637
1993,Male,26,0.00219781
1993,Female,26,0.00159494
1993,Male,27,0.00216868
1993,Female,27,0.00166074
1993,Male,28,0.00216041
1993,Female,28,0.00173305
1993,Male,29,0.00217572
1993,Female,29,0.00181142
1993,Male,30,0.00221421
1993,Female,30,0.0018965
1993,Male,31,0.00227452
1993,Female,31,0.00198949
1993,Male,32,0.00235501
1993,Female,32,0.00209182
1993,Male,33,0.00245399
1993,Female,33,0.0022051
1993,Male,34,0.00257067
1993,Female,34,0.0023305
1993,Male,35,0.00270467
1993,Female,35,0.00246899
1993,Male,36,0.00285643
1993,Female,36,0.00262109
1993,Male,37,0.00302691
1993,Female,37,0.00278703
1993,Male,38,0.00321779
1993,Female,38,0.0029667
1993,Male,39,0.00343134
1993,Female,39,0.00315974
1993,Male,40,0.00367076
1993,Female,40,0.00336563
1993,Male,41,0.00394003
1993,Female,41,0.00358372
1993,Male,42,0.0042435
1993,Female,42,0.00381457
1993,Male,43,0.00458593
1993,Female,43,0.00405976
1993,Male,44,0.00497189
1993,Female,44,0.00432351
1993,Male,45,0.00540581
1993,Female,45,0.00461227
1993,Male,46,0.00589176
1993,Female,46,0.00493349
1993,Male,47,0.00643346
1993,Female,47,0.00529549
1993,Male,48,0.00703447
1993,Female,48,0.00570289
1993,Male,49,0.00769803
1993,Female,49,0.00615655
1993,Male,50,0.00842729
1993,Female,50,0.00665169
1993,Male,51,0.00922532
1993,Female,51,0.00717774
1993,Male,52,0.0100966
1993,Female,52,0.00772708
1993,Male,53,0.0110474
1993,Female,53,0.00829612
1993,Male,54,0.01208779
1993,Female,54,0.00889437
1993,Male,55,0.01323238
1993,Female,55,0.00954606
1993,Male,56,0.01449882
1993,Female,56,0.01028372
1993,Male,57,0.01590804
1993,Female,57,0.01114917
1993,Male,58,0.01747901
1993,Female,58,0.01217671
1993,Male,59,0.01922709
1993,Female,59,0.01338987
1993,Male,60,0.02116226
1993,Female,60,0.01479617
1993,Male,61,0.02328678
1993,Female,61,0.01637917
1993,Male,62,0.02560336
1993,Female,62,0.01812048
1993,Male,63,0.02811722
1993,Female,63,0.02000406
1993,Male,64,0.03084321
1993,Female,64,0.0220366
1993,Male,65,0.03381161
1993,Female,65,0.02426372
1993,Male,66,0.03706329
1993,Female,66,0.02675508
1993,Male,67,0.04065226
1993,Female,67,0.02961062
1993,Male,68,0.04463539
1993,Female,68,0.03292817
1993,Male,69,0.04906749
1993,Female,69,0.03678513
1993,Male,70,0.05399955
1993,Female,70,0.04123392
1993,Male,71,0.05947123
1993,Female,71,0.04627318
1993,Male,72,0.06551429
1993,Female,72,0.051881
1993,Male,73,0.07214681
1993,Female,73,0.05802063
1993,Male,74,0.07937329
1993,Female,74,0.06465837
1993,Male,75,0.08717983
1993,Female,75,0.07179568
1993,Male,76,0.09555257
1993,Female,76,0.07945392
1993,Male,77,0.10449573
1993,Female,77,0.08769406
1993,Male,78,0.11405421
1993,Female,78,0.09659669
1993,Male,79,0.12436064
1993,Female,79,0.10626069
1993,Male,80,0.13560464
1993,Female,80,0.11679704
1993,Male,81,0.1480485
1993,Female,81,0.12831737
1993,Male,82,0.16193472
1993,Female,82,0.14091444
1993,Male,83,0.17737011
1993,Female,83,0.15461501
1993,Male,84,0.19433039
1993,Female,84,0.16938241
1993,Male,85,0.21251132
1993,Female,85,0.18506274
1993,Male,86,0.23150215
1993,Female,86,0.20146426
1993,Male,87,0.25090435
1993,Female,87,0.21843048
1993,Male,88,0.27041523
1993,Female,88,0.23587909
1993,Male,89,0.29012809
1993,Female,89,0.25396539
1993,Male,90,0.31031703
1993,Female,90,0.272959
1993,Male,91,0.33147659
1993,Female,91,0.2932538
1993,Male,92,0.35408586
1993,Female,92,0.31521755
1993,Male,93,0.37826284
1993,Female,93,0.33891925
1993,Male,94,0.40392675
1993,Female,94,0.36424755
1993,Male,95,0.43057823
1993,Female,95,0.3907216
1993,Male,96,0.45758322
1993,Female,96,0.41772598
1993,Male,97,0.48439631
1993,Female,97,0.44472815
1993,Male,98,0.51054677
1993,Female,98,0.47126419
1993,Male,99,0.53592008
1993,Female,99,0.49722611
1993,Male,100,0.58688655
1993,Female,100,0.55267335
1994,Male,0,0.06109494
1994,Female,0,0.05032746
1994,Male,1,0.00665232
1994,Female,1,0.00641923
1994,Male,2,0.00479601
1994,Female,2,0.00447082
1994,Male,3,0.00348375
1994,Female,3,0.00314281
1994,Male,4,0.00256943
1994,Female,4,0.00225115
1994,Male,5,0.00194114
1994,Female,5,0.00166031
1994,Male,6,0.0015168
1994,Female,6,0.00127476
1994,Male,7,0.00123669
1994,Female,7,0.00102826
1994,Male,8,0.00105824
1994,Female,8,0.000875
1994,Male,9,0.00095453
1994,Female,9,0.00078697
1994,Male,10,0.00090884
1994,Female,10,0.00074628
1994,Male,11,0.00091308
1994,Female,11,0.00074307
1994,Male,12,0.00096366
1994,Female,12,0.00077131
1994,Male,13,0.00106115
1994,Female,13,0.00082747
1994,Male,14,0.00120457
1994,Female,14,0.00090716
1994,Male,15,0.00139033
1994,Female,15,0.00100428
1994,Male,16,0.00160586
1994,Female,16,0.00110933
1994,Male,17,0.00182842
1994,Female,17,0.00120978
1994,Male,18,0.00203279
1994,Female,18,0.00129611
1994,Male,19,0.00219266
1994,Female,19,0.00136136
1994,Male,20,0.00229663
1994,Female,20,0.00140784
1994,Male,21,0.00234374
1994,Female,21,0.00144208
1994,Male,22,0.00234412
1994,Female,22,0.00147226
1994,Male,23,0.00231277
1994,Female,23,0.00150647
1994,Male,24,0.00226476
1994,Female,24,0.00154847
1994,Male,25,0.00221394
1994,Female,25,0.00160029
1994,Male,26,0.00217087
1994,Female,26,0.00166111
1994,Male,27,0.0021439
1994,Female,27,0.00172908
1994,Male,28,0.00213721
1994,Female,28,0.00180315
1994,Male,29,0.00215341
1994,Female,29,0.00188268
1994,Male,30,0.00219222
1994,Female,30,0.00196851
1994,Male,31,0.00225248
1994,Female,31,0.00206223
1994,Male,32,0.00233275
1994,Female,32,0.00216567
1994,Male,33,0.00243155
1994,Female,33,0.00228079
1994,Male,34,0.00254814
1994,Female,34,0.0024088
1994,Male,35,0.00268219
1994,Female,35,0.00255049
1994,Male,36,0.0028341
1994,Female,36,0.00270598
1994,Male,37,0.00300472
1994,Female,37,0.00287497
1994,Male,38,0.00319568
1994,Female,38,0.0030571
1994,Male,39,0.00340926
1994,Female,39,0.00325195
1994,Male,40,0.00364872
1994,Female,40,0.00345936
1994,Male,41,0.00391818
1994,Female,41,0.00367941
1994,Male,42,0.00422211
1994,Female,42,0.00391324
1994,Male,43,0.00456543
1994,Female,43,0.00416303
1994,Male,44,0.00495271
1994,Female,44,0.00443296
1994,Male,45,0.0053883
1994,Female,45,0.00472902
1994,Male,46,0.00587615
1994,Female,46,0.00505785
1994,Male,47,0.00641973
1994,Female,47,0.00542668
1994,Male,48,0.00702244
1994,Female,48,0.00583948
1994,Male,49,0.00768749
1994,Female,49,0.00629693
1994,Male,50,0.00841821
1994,Female,50,0.00679488
1994,Male,51,0.00921803
1994,Female,51,0.00732427
1994,Male,52,0.01009181
1994,Female,52,0.00787897
1994,Male,53,0.01104616
1994,Female,53,0.00845665
1994,Male,54,0.0120912
1994,Female,54,0.0090669
1994,Male,55,0.01324122
1994,Female,55,0.00973267
1994,Male,56,0.01451334
1994,Female,56,0.01048444
1994,Male,57,0.01592765
1994,Female,57,0.0113611
1994,Male,58,0.01750253
1994,Female,58,0.0123947
1994,Male,59,0.01925305
1994,Female,59,0.01360739
1994,Male,60,0.0211894
1994,Female,60,0.01500683
1994,Male,61,0.02331467
1994,Female,61,0.01657919
1994,Male,62,0.02563248
1994,Female,62,0.01830949
1994,Male,63,0.02814879
1994,Female,63,0.02018561
1994,Male,64,0.03087848
1994,Female,64,0.02221661
1994,Male,65,0.03385073
1994,Female,65,0.02444741
1994,Male,66,0.03710473
1994,Female,66,0.02694495
1994,Male,67,0.04069216
1994,Female,67,0.02980386
1994,Male,68,0.04466795
1994,Female,68,0.03311694
1994,Male,69,0.04908608
1994,Female,69,0.03695795
1994,Male,70,0.05399783
1994,Female,70,0.04137741
1994,Male,71,0.05944503
1994,Female,71,0.04637657
1994,Male,72,0.06546206
1994,Female,72,0.051938
1994,Male,73,0.07206951
1994,Female,73,0.0580308
1994,Male,74,0.07927354
1994,Female,74,0.06462711
1994,Male,75,0.08705959
1994,Female,75,0.071731
1994,Male,76,0.09541199
1994,Female,76,0.07936446
1994,Male,77,0.10433171
1994,Female,77,0.08758567
1994,Male,78,0.1138605
1994,Female,78,0.09647094
1994,Male,79,0.1241288
1994,Female,79,0.10611452
1994,Male,80,0.13532469
1994,Female,80,0.1166228
1994,Male,81,0.1477108
1994,Female,81,0.12810434
1994,Male,82,0.16153115
1994,Female,82,0.14065011
1994,Male,83,0.17689621
1994,Female,83,0.15428873
1994,Male,84,0.1937874
1994,Female,84,0.16898863
1994,Male,85,0.21190838
1994,Female,85,0.18460625
1994,Male,86,0.23085665
1994,Female,86,0.20096149
1994,Male,87,0.2502383
1994,Female,87,0.21790608
1994,Male,88,0.26975095
1994,Female,88,0.23536063
1994,Male,89,0.28947848
1994,Female,89,0.2534689
1994,Male,90,0.30968138
1994,Female,90,0.27248222
1994,Male,91,0.33083848
1994,Female,91,0.29277023
1994,Male,92,0.35341623
1994,Female,92,0.31467937
1994,Male,93,0.3775353
1994,Female,93,0.33827858
1994,Male,94,0.40312582
1994,Female,94,0.36346897
1994,Male,95,0.42971364
1994,Female,95,0.38980676
1994,Male,96,0.45669177
1994,Female,96,0.41672079
1994,Male,97,0.48352586
1994,Female,97,0.4437082
1994,Male,98,0.50974438
1994,Female,98,0.47032307
1994,Male,99,0.53520215
1994,Female,99,0.49643774
1994,Male,100,0.58623759
1994,Female,100,0.55225609
1995,Male,0,0.05841432
1995,Female,0,0.0481273
1995,Male,1,0.00614542
1995,Female,1,0.00588159
1995,Male,2,0.00446742
1995,Female,2,0.00417095
1995,Male,3,0.00327086
1995,Female,3,0.00298297
1995,Male,4,0.00242969
1995,Female,4,0.00217034
1995,Male,5,0.00184654
1995,Female,5,0.00162213
1995,Male,6,0.0014494
1995,Female,6,0.00125842
1995,Male,7,0.0011852
1995,Female,7,0.00102235
1995,Male,8,0.00101582
1995,Female,8,0.00087377
1995,Male,9,0.00091692
1995,Female,9,0.00078764
1995,Male,10,0.00087348
1995,Female,10,0.00074786
1995,Male,11,0.00087842
1995,Female,11,0.00074567
1995,Male,12,0.00092886
1995,Female,12,0.00077572
1995,Male,13,0.00102602
1995,Female,13,0.00083515
1995,Male,14,0.00116946
1995,Female,14,0.00091984
1995,Male,15,0.00135606
1995,Female,15,0.00102365
1995,Male,16,0.00157335
1995,Female,16,0.0011363
1995,Male,17,0.00179808
1995,Female,17,0.00124387
1995,Male,18,0.00200434
1995,Female,18,0.0013356
1995,Male,19,0.00216503
1995,Female,19,0.0014036
1995,Male,20,0.00226884
1995,Female,20,0.00145053
1995,Male,21,0.00231543
1995,Female,21,0.00148385
1995,Male,22,0.00231569
1995,Female,22,0.0015128
1995,Male,23,0.00228527
1995,Female,23,0.00154642
1995,Male,24,0.0022392
1995,Female,24,0.00158874
1995,Male,25,0.00219102
1995,Female,25,0.00164175
1995,Male,26,0.00215073
1995,Female,26,0.0017042
1995,Male,27,0.00212617
1995,Female,27,0.00177371
1995,Male,28,0.00212131
1995,Female,28,0.0018489
1995,Male,29,0.00213866
1995,Female,29,0.00192892
1995,Male,30,0.00217807
1995,Female,30,0.00201484
1995,Male,31,0.00223859
1995,Female,31,0.00210863
1995,Male,32,0.00231898
1995,Female,32,0.00221248
1995,Male,33,0.00241795
1995,Female,33,0.00232867
1995,Male,34,0.00253485
1995,Female,34,0.00245844
1995,Male,35,0.00266936
1995,Female,35,0.00260239
1995,Male,36,0.00282183
1995,Female,36,0.00276027
1995,Male,37,0.00299302
1995,Female,37,0.00293129
1995,Male,38,0.00318452
1995,Female,38,0.00311487
1995,Male,39,0.00339859
1995,Female,39,0.00331055
1995,Male,40,0.00363854
1995,Female,40,0.00351853
1995,Male,41,0.00390861
1995,Female,41,0.00373955
1995,Male,42,0.00421338
1995,Female,42,0.00397536
1995,Male,43,0.00455786
1995,Female,43,0.0042286
1995,Male,44,0.00494664
1995,Female,44,0.00450343
1995,Male,45,0.00538399
1995,Female,45,0.00480535
1995,Male,46,0.00587371
1995,Female,46,0.00514017
1995,Male,47,0.00641903
1995,Female,47,0.00551407
1995,Male,48,0.00702322
1995,Female,48,0.00593038
1995,Male,49,0.00768941
1995,Female,49,0.00638961
1995,Male,50,0.00842104
1995,Female,50,0.00688825
1995,Male,51,0.00922183
1995,Female,51,0.00741871
1995,Male,52,0.01009693
1995,Female,52,0.00797624
1995,Male,53,0.01105322
1995,Female,53,0.00855974
1995,Male,54,0.01210083
1995,Female,54,0.00917881
1995,Male,55,0.01325376
1995,Female,55,0.00985509
1995,Male,56,0.01452863
1995,Female,56,0.01061706
1995,Male,57,0.01594483
